oid,category
245330532,hockey
544399530,athletics
612063015,motosport
510637726,athletics
777001005,martial_arts
839826832,extreme
623907520,athletics
985913429,volleyball
674662713,hockey
162043401,football
733034205,boardgames
965232823,extreme
287890211,martial_arts
119280019,martial_arts
608008318,football
8589632,winter_sport
334504900,hockey
466949309,tennis
846438937,autosport
17142414,autosport
164938627,athletics
406693811,football
615462028,football
85587732,extreme
969939508,tennis
558456732,boardgames
804059534,autosport
988540723,extreme
515359008,extreme
542055201,winter_sport
525872608,football
805618829,basketball
358893334,autosport
819595634,autosport
171386911,esport
767166235,autosport
570742820,boardgames
993241304,autosport
76441934,extreme
137678818,motosport
245680408,martial_arts
861838032,tennis
903672538,tennis
642194214,martial_arts
403183304,football
606729828,esport
802894535,tennis
883911111,esport
24580105,football
608221321,hockey
4029918,volleyball
205108616,martial_arts
810689517,extreme
955803014,winter_sport
649088727,hockey
61071611,hockey
612806513,athletics
227173108,boardgames
472102715,boardgames
562263821,extreme
685403029,basketball
289941403,hockey
178038606,boardgames
798901420,football
279369911,volleyball
222647821,winter_sport
880206236,tennis
494399433,motosport
755173525,basketball
59119226,athletics
129966125,hockey
175060434,autosport
75044739,extreme
710737629,motosport
190675501,martial_arts
691885025,esport
139386623,esport
165629003,martial_arts
236809623,hockey
718731007,hockey
801282329,volleyball
906862823,tennis
231379431,motosport
630596921,athletics
691885025,extreme
527755416,basketball
31026914,winter_sport
322514905,autosport
438797216,tennis
966648738,motosport
400493824,hockey
231379431,basketball
8754004,boardgames
289099909,winter_sport
973568134,football
242999722,autosport
843846307,esport
676100714,motosport
593911217,motosport
890990913,esport
71917426,tennis
697719516,extreme
795681906,autosport
461294623,hockey
996348826,martial_arts
449803432,basketball
549787313,martial_arts
185251920,martial_arts
871707112,football
125615617,football
261289836,basketball
370655126,tennis
163251509,martial_arts
124259218,winter_sport
595894929,basketball
648146022,football
514263414,volleyball
839826832,martial_arts
269135832,winter_sport
65417518,boardgames
900952227,athletics
853318705,basketball
803373031,football
551969303,martial_arts
482188421,esport
966922207,basketball
374976917,martial_arts
697977732,volleyball
364130824,tennis
681167633,athletics
855343237,boardgames
759592926,winter_sport
583140311,basketball
128444506,tennis
718004107,winter_sport
962542607,extreme
31847117,winter_sport
810245338,football
257167133,boardgames
69666901,esport
543359603,motosport
651673205,volleyball
810354239,autosport
88427238,volleyball
590851410,hockey
525872608,football
168872231,football
878785139,winter_sport
215529508,volleyball
854520310,autosport
742321024,hockey
656137117,esport
552093907,volleyball
125722831,basketball
679492600,football
552093907,volleyball
588492128,boardgames
374976917,martial_arts
306975214,esport
696044911,autosport
614822521,winter_sport
363011237,esport
683008120,tennis
483184820,tennis
627428414,basketball
192794930,athletics
5492000,boardgames
676067213,tennis
144253338,esport
479245314,volleyball
891104532,basketball
481188838,hockey
31026914,extreme
578692128,esport
514263414,volleyball
558456732,boardgames
75263528,boardgames
993241304,autosport
91586935,athletics
786639628,volleyball
394212724,hockey
788319022,autosport
194289811,basketball
905221839,athletics
500649222,esport
77255925,athletics
433229230,martial_arts
606598308,hockey
837772112,motosport
306975214,esport
996141322,extreme
597756035,football
284265324,winter_sport
692248707,boardgames
28624709,basketball
322201813,hockey
307022516,boardgames
227716111,basketball
257167133,boardgames
333629639,winter_sport
831430707,football
993241304,autosport
471765201,boardgames
111348804,athletics
327096529,hockey
238670820,extreme
46557902,extreme
733364110,esport
398887933,football
174540012,volleyball
936964719,volleyball
436996505,martial_arts
699833027,motosport
776303527,autosport
634162404,tennis
334504900,basketball
45741408,motosport
756352731,esport
963977522,extreme
61541309,football
139386623,basketball
683004715,martial_arts
257838004,athletics
83051405,winter_sport
144253338,esport
772796121,winter_sport
248182703,esport
500649222,esport
816073817,motosport
334997905,basketball
655435538,autosport
526861338,tennis
285269308,football
712883511,martial_arts
920712623,tennis
282876503,motosport
227173108,boardgames
380447018,basketball
940142725,athletics
59719129,hockey
214726412,athletics
964573111,hockey
105994131,boardgames
699404808,martial_arts
59119226,athletics
876929904,volleyball
207974133,esport
245636707,winter_sport
555020016,esport
817402220,esport
649088727,martial_arts
245636707,motosport
498073839,football
541034335,athletics
39021409,motosport
65368622,athletics
907707903,boardgames
600193414,volleyball
924260407,autosport
365447126,motosport
73983831,autosport
219391807,volleyball
879836504,tennis
729232621,motosport
544316610,football
816892913,martial_arts
883951626,martial_arts
152217002,basketball
846289631,martial_arts
841735926,football
567751832,motosport
337669626,extreme
963669106,basketball
627169214,football
418888935,extreme
631811222,tennis
130522526,football
257838004,extreme
441983510,athletics
777388529,tennis
704658637,autosport
219391807,volleyball
322297134,volleyball
986135626,esport
217409812,tennis
254914715,volleyball
500485134,martial_arts
562263821,martial_arts
649353633,boardgames
790179730,football
21334510,football
143952121,boardgames
982297104,autosport
584644404,boardgames
993849513,boardgames
760657814,esport
617827624,motosport
191792014,hockey
74652019,football
913398708,winter_sport
190676335,athletics
518838020,hockey
699350627,boardgames
173808905,basketball
657433221,winter_sport
693946932,volleyball
472102715,boardgames
115396210,martial_arts
798901420,football
793498528,martial_arts
573844036,basketball
927384902,martial_arts
854520310,autosport
24580105,football
220544713,volleyball
776866709,autosport
445858313,basketball
558167517,football
853736228,esport
820117632,basketball
353081737,tennis
596255402,motosport
786445913,autosport
321638212,extreme
496382632,motosport
606174933,basketball
629112306,tennis
759095431,extreme
688766528,athletics
892724112,motosport
903004702,tennis
681511514,hockey
868408610,extreme
337669626,martial_arts
958369610,tennis
556662305,tennis
776249712,autosport
199260030,boardgames
217404121,autosport
871203616,esport
323542800,tennis
59719129,hockey
940712208,hockey
277505118,football
222424935,football
901319525,extreme
788365527,football
457575911,tennis
159349224,hockey
222647821,winter_sport
765668814,autosport
883911111,motosport
716667231,football
698146809,basketball
900952227,athletics
608621732,extreme
597216810,extreme
580528518,hockey
621089234,extreme
73596624,tennis
949907629,extreme
209979431,volleyball
344085216,boardgames
796343309,tennis
159445938,football
593121209,autosport
896714013,football
150043234,motosport
563048705,esport
517149005,basketball
985972400,motosport
37933603,winter_sport
633261006,motosport
493152603,motosport
779384134,basketball
86404728,tennis
262649514,basketball
724915531,boardgames
806603917,tennis
741012308,motosport
682654027,winter_sport
862074312,tennis
251684639,extreme
699350627,boardgames
95581827,winter_sport
825163019,athletics
635556508,esport
930930928,volleyball
634520721,autosport
544508231,athletics
970974136,athletics
222647821,winter_sport
670060720,boardgames
325230734,football
398887933,football
785209618,athletics
65417518,boardgames
770301717,basketball
65928915,winter_sport
916341617,autosport
139119238,martial_arts
277075235,extreme
580901822,boardgames
531280822,hockey
171939837,martial_arts
536631212,basketball
168872231,martial_arts
692871434,boardgames
560090914,esport
254489118,tennis
182965603,volleyball
999112505,boardgames
576742906,athletics
322514905,autosport
321397920,volleyball
134805635,volleyball
182812727,boardgames
923366304,tennis
183393929,motosport
331906829,volleyball
995078418,hockey
480246717,winter_sport
802298901,winter_sport
466949309,tennis
272409826,tennis
77263526,tennis
441807829,extreme
831798502,boardgames
750019213,volleyball
619492408,hockey
575808906,motosport
967849804,football
330691025,basketball
493996925,martial_arts
362008626,boardgames
933474909,autosport
402791408,tennis
909448138,athletics
42587423,autosport
627428414,basketball
734377410,martial_arts
388066139,athletics
824743609,basketball
731046922,athletics
967451027,boardgames
436338111,winter_sport
661807414,boardgames
350854638,autosport
271336732,basketball
113480613,boardgames
227173108,boardgames
771428814,tennis
676822639,hockey
663177038,autosport
57043301,athletics
566255305,tennis
108860121,motosport
571488727,hockey
905312229,autosport
754370035,football
177956109,motosport
132467624,boardgames
7087528,motosport
793925411,basketball
611272716,martial_arts
299652135,martial_arts
891334035,esport
263512315,motosport
450530620,autosport
487517418,hockey
874382204,tennis
199165412,basketball
752730414,extreme
361486400,athletics
744621104,football
609698935,motosport
565675004,martial_arts
999361308,tennis
295520434,martial_arts
245330532,esport
682455124,tennis
527528908,boardgames
75615802,football
992331419,athletics
559217017,motosport
487808124,hockey
265701307,basketball
307052612,athletics
827474411,martial_arts
731751516,tennis
839751918,tennis
110161928,autosport
881271230,volleyball
882315308,martial_arts
67036910,basketball
310358223,athletics
749981730,football
933229631,winter_sport
975711134,esport
358317602,athletics
127029536,extreme
703750536,autosport
630825516,winter_sport
965232823,extreme
358226131,extreme
888914411,boardgames
796339635,autosport
254358104,martial_arts
608008318,football
930930928,volleyball
815640829,martial_arts
12747705,winter_sport
683004715,hockey
74450008,martial_arts
353182908,autosport
668748115,esport
188914633,hockey
713015830,esport
549731702,motosport
401592234,hockey
793498528,martial_arts
931808713,athletics
618178708,athletics
617089805,esport
409411512,winter_sport
681724533,basketball
560285439,hockey
21376113,boardgames
610608320,martial_arts
123458214,winter_sport
149638039,motosport
10887106,motosport
571068209,football
400318329,winter_sport
383306838,basketball
390326813,basketball
187165212,athletics
888762027,tennis
580543820,athletics
905699705,volleyball
28987600,autosport
263512315,motosport
7101715,hockey
363048101,boardgames
130535527,winter_sport
253865922,football
565675004,extreme
191775103,football
734063839,winter_sport
996567419,volleyball
269499238,tennis
871940439,tennis
68735805,motosport
408612401,basketball
618086409,esport
307052612,motosport
858295624,esport
424793706,winter_sport
77435832,extreme
19561637,autosport
433288420,winter_sport
58842105,motosport
474341536,winter_sport
108159118,esport
257082031,martial_arts
574447328,hockey
614928806,basketball
883757433,tennis
484770022,winter_sport
92620918,winter_sport
143397604,athletics
734592127,athletics
786445913,football
262629904,tennis
947256910,extreme
24664535,esport
896714013,autosport
26690326,extreme
967451027,boardgames
919523134,tennis
891334035,motosport
881759832,athletics
